payment|107|107|mark|30776.368|-2369.66|28406.708
cashIn|108|108|monica|31119.323|4489.22|35608.543
transfer|108|108|monica|35608.543|-1706.89|33901.653
payment|108|108|john|28261.418|-448.87|27812.548
transfer|108|108|mark|28406.708|-2505.98|25900.728
cashIn|108|108|mark|25900.728|1459.64|27360.368
cashOut|108|108|john|27812.548|-1421.95|26390.598
payment|108|108|jessy|46044.557|-1971.58|44072.977
cashOut|108|108|john|26390.598|-2306.08|24084.518
cashOut|108|108|mark|27360.368|-2518.6|24841.768
cashOut|108|108|mark|24841.768|-1147.47|23694.298
cashIn|108|108|jessy|44072.977|2809.42|46882.397
cashOut|108|108|mark|23694.298|-1634.8|22059.498
cashIn|108|108|george|13531.378|2288.35|15819.728
payment|108|108|mark|22059.498|-1020.1|21039.398
cashIn|108|108|monica|33901.653|1627.38|35529.033
cashIn|108|108|jessy|46882.397|510.73|47393.127
cashOut|108|108|john|24084.518|-1047.83|23036.688
cashOut|108|108|george|15819.728|-637.82|15181.908
transfer|108|108|monica|35529.033|-2054.58|33474.453
transfer|108|108|john|23036.688|-2249.25|20787.438
transfer|109|109|george|15181.908|-495.62|14686.288
transfer|109|109|monica|33474.453|-91.95|33382.503
transfer|109|109|george|14686.288|-1099.86|13586.428
cashIn|109|109|mark|21039.398|1411.3|22450.698
cashOut|109|109|mark|22450.698|-555.58|21895.118
transfer|109|109|monica|33382.503|-1243.63|32138.873
cashIn|109|109|mark|21895.118|3545.37|25440.488
cashOut|109|109|monica|32138.873|-711.32|31427.553
cashOut|109|109|george|13586.428|-956.55|12629.878
transfer|109|109|jessy|47393.127|-2476.94|44916.187
payment|109|109|john|20787.438|-949.78|19837.658
cashOut|109|109|george|12629.878|-1006.29|11623.588
cashIn|109|109|monica|31427.553|1893.35|33320.903
payment|109|109|jessy|44916.187|-4180.33|40735.857
payment|109|109|george|11623.588|-271.83|11351.758
cashOut|109|109|monica|33320.903|-661.78|32659.123
transfer|109|109|jessy|40735.857|-985.69|39750.167
cashIn|109|109|john|19837.658|670.38|20508.038
cashOut|109|109|john|20508.038|-95.77|20412.268
payment|109|109|jessy|39750.167|-2815.22|36934.947
cashIn|110|110|monica|32659.123|3774.13|36433.253
cashOut|110|110|jessy|36934.947|-111.13|36823.817
cashIn|110|110|george|11351.758|2202.7|13554.458
transfer|110|110|jessy|36823.817|-873.58|35950.237
cashOut|110|110|mark|25440.488|-2455.36|22985.128
cashIn|110|110|george|13554.458|4187.46|17741.918
payment|110|110|monica|36433.253|-3317.93|33115.323
transfer|110|110|jessy|35950.237|-739.49|35210.747
cashIn|110|110|george|17741.918|1075.23|18817.148
cashOut|110|110|george|18817.148|-38.15|18778.998
transfer|110|110|mark|22985.128|-910.42|22074.708
payment|110|110|john|20412.268|-1228.02|19184.248
payment|110|110|monica|33115.323|-2805.83|30309.493
cashIn|110|110|monica|30309.493|471.94|30781.433
cashOut|110|110|george|18778.998|-65.9|18713.098
cashOut|110|110|monica|30781.433|-1385.85|29395.583
cashIn|110|110|monica|29395.583|2779.28|32174.863
transfer|110|110|george|18713.098|-1660.35|17052.748
payment|110|110|george|17052.748|-816.99|16235.758
transfer|110|110|monica|32174.863|-286.86|31888.003
transfer|111|111|george|16235.758|-498.54|15737.218
cashIn|111|111|george|15737.218|2289.03|18026.248
payment|111|111|jessy|35210.747|-1783.89|33426.857
cashOut|111|111|mark|22074.708|-783.19|21291.518
cashIn|111|111|monica|31888.003|2049.76|33937.763
payment|111|111|john|19184.248|-125.8|19058.448
cashIn|111|111|monica|33937.763|605.69|34543.453
cashIn|111|111|john|19058.448|1683.01|20741.458
transfer|111|111|george|18026.248|-529.9|17496.348
transfer|111|111|jessy|33426.857|-1921.55|31505.307
cashIn|111|111|jessy|31505.307|4787.61|36292.917
cashIn|111|111|monica|34543.453|4289.35|38832.803
cashOut|111|111|george|17496.348|-966.28|16530.068
cashIn|111|111|mark|21291.518|3980.3|25271.818
transfer|111|111|jessy|36292.917|-1455.33|34837.587
cashIn|111|111|mark|25271.818|270.19|25542.008
cashIn|111|111|monica|38832.803|1895.7|40728.503
transfer|111|111|mark|25542.008|-1889.84|23652.168
cashOut|111|111|mark|23652.168|-1772.39|21879.778
payment|111|111|monica|40728.503|-1501.54|39226.963
cashOut|112|112|mark|21879.778|-1625.13|20254.648
cashIn|112|112|mark|20254.648|3893.21|24147.858
payment|112|112|monica|39226.963|-3907.05|35319.913
cashIn|112|112|monica|35319.913|2480.3|37800.213
cashIn|112|112|jessy|34837.587|3996.91|38834.497
payment|112|112|jessy|38834.497|-2130.88|36703.617
cashIn|112|112|john|20741.458|2955.0|23696.458
payment|112|112|john|23696.458|-1497.63|22198.828
payment|112|112|george|16530.068|-998.64|15531.428
cashIn|112|112|george|15531.428|4639.29|20170.718
cashOut|112|112|monica|37800.213|-941.43|36858.783
cashIn|112|112|george|20170.718|310.44|20481.158
cashIn|112|112|monica|36858.783|3118.39|39977.173
cashIn|112|112|monica|39977.173|4548.79|44525.963
payment|112|112|mark|24147.858|-1844.34|22303.518
cashIn|112|112|john|22198.828|2895.0|25093.828
cashIn|112|112|jessy|36703.617|1062.62|37766.237
cashIn|112|112|george|20481.158|2886.84|23367.998
transfer|112|112|john|25093.828|-2451.83|22641.998
cashOut|112|112|monica|44525.963|-4173.95|40352.013
transfer|113|113|jessy|37766.237|-14.55|37751.687
payment|113|113|mark|22303.518|-1498.39|20805.128
cashOut|113|113|mark|20805.128|-1579.53|19225.598
transfer|113|113|jessy|37751.687|-1580.3|36171.387
payment|113|113|mark|19225.598|-486.06|18739.538
payment|113|113|monica|40352.013|-189.44|40162.573
cashOut|113|113|mark|18739.538|-1684.32|17055.218
cashIn|113|113|george|23367.998|1779.41|25147.408
cashIn|113|113|jessy|36171.387|495.44|36666.827
cashIn|113|113|john|22641.998|3625.22|26267.218
cashIn|113|113|george|25147.408|577.95|25725.358
cashOut|113|113|john|26267.218|-1681.0|24586.218
cashIn|113|113|george|25725.358|1245.11|26970.468
payment|113|113|mark|17055.218|-208.31|16846.908
cashIn|113|113|george|26970.468|2326.79|29297.258
payment|113|113|george|29297.258|-1513.55|27783.708
cashIn|113|113|george|27783.708|3522.31|31306.018
cashIn|113|113|john|24586.218|2908.71|27494.928
cashOut|113|113|mark|16846.908|-326.88|16520.028
transfer|113|113|monica|40162.573|-2550.68|37611.893
payment|114|114|john|27494.928|-1637.69|25857.238
cashIn|114|114|jessy|36666.827|4650.63|41317.457
transfer|114|114|mark|16520.028|-705.53|15814.498
payment|114|114|jessy|41317.457|-2122.18|39195.277
cashIn|114|114|jessy|39195.277|311.49|39506.767
cashIn|114|114|mark|15814.498|4481.1|20295.598
payment|114|114|mark|20295.598|-1164.23|19131.368
transfer|114|114|monica|37611.893|-1647.58|35964.313
cashIn|114|114|monica|35964.313|4440.43|40404.743
payment|114|114|john|25857.238|-2311.67|23545.568
transfer|114|114|mark|19131.368|-337.77|18793.598
transfer|114|114|mark|18793.598|-456.84|18336.758
payment|114|114|jessy|39506.767|-1104.1|38402.667
payment|114|114|john|23545.568|-1602.11|21943.458
cashIn|114|114|jessy|38402.667|1185.2|39587.867
cashIn|114|114|mark|18336.758|3778.16|22114.918
cashIn|114|114|monica|40404.743|4688.81|45093.553
cashIn|114|114|mark|22114.918|1983.59|24098.508
cashOut|114|114|mark|24098.508|-2132.34|21966.168
payment|114|114|jessy|39587.867|-579.16|39008.707
cashIn|115|115|monica|45093.553|1032.02|46125.573
payment|115|115|mark|21966.168|-2098.05|19868.118
cashIn|115|115|john|21943.458|2436.06|24379.518
transfer|115|115|george|31306.018|-385.09|30920.928
cashIn|115|115|mark|19868.118|3757.06|23625.178
transfer|115|115|john|24379.518|-1316.3|23063.218
cashOut|115|115|monica|46125.573|-1180.01|44945.563
cashIn|115|115|monica|44945.563|1648.98|46594.543
payment|115|115|monica|46594.543|-2634.76|43959.783
cashIn|115|115|george|30920.928|3290.83|34211.758
payment|115|115|john|23063.218|-760.6|22302.618
payment|115|115|monica|43959.783|-953.59|43006.193
cashIn|115|115|jessy|39008.707|2009.64|41018.347
cashIn|115|115|jessy|41018.347|2483.01|43501.357
cashOut|115|115|mark|23625.178|-1592.42|22032.758
cashIn|115|115|monica|43006.193|483.51|43489.703
cashOut|115|115|john|22302.618|-1481.15|20821.468
cashOut|115|115|john|20821.468|-84.13|20737.338
transfer|115|115|john|20737.338|-1720.24|19017.098
cashOut|115|115|monica|43489.703|-3162.2|40327.503
transfer|116|116|mark|22032.758|-1128.32|20904.438
payment|116|116|jessy|43501.357|-3256.94|40244.417
cashOut|116|116|jessy|40244.417|-3892.45|36351.967
transfer|116|116|jessy|36351.967|-1397.63|34954.337
cashIn|116|116|monica|40327.503|498.77|40826.273
cashOut|116|116|george|34211.758|-166.37|34045.388
cashOut|116|116|george|34045.388|-1634.52|32410.868
transfer|116|116|george|32410.868|-3120.44|29290.428
cashIn|116|116|george|29290.428|922.03|30212.458
cashIn|116|116|george|30212.458|479.74|30692.198
payment|116|116|john|19017.098|-1642.87|17374.228
payment|116|116|monica|40826.273|-3493.89|37332.383
payment|116|116|monica|37332.383|-10.19|37322.193
cashIn|116|116|john|17374.228|2294.52|19668.748
payment|116|116|george|30692.198|-2826.1|27866.098
transfer|116|116|monica|37322.193|-135.84|37186.353
payment|116|116|mark|20904.438|-29.59|20874.848
cashIn|116|116|george|27866.098|1335.85|29201.948
payment|116|116|mark|20874.848|-315.19|20559.658
cashOut|116|116|monica|37186.353|-2121.14|35065.213
cashIn|117|117|mark|20559.658|2988.77|23548.428
cashIn|117|117|john|19668.748|14.76|19683.508
cashOut|117|117|mark|23548.428|-1145.78|22402.648
payment|117|117|mark|22402.648|-765.2|21637.448
cashIn|117|117|mark|21637.448|3195.29|24832.738
payment|117|117|monica|35065.213|-1321.11|33744.103
transfer|117|117|george|29201.948|-2790.5|26411.448
payment|117|117|george|26411.448|-1344.5|25066.948
cashIn|117|117|monica|33744.103|3767.8|37511.903
payment|117|117|mark|24832.738|-2289.24|22543.498
transfer|117|117|jessy|34954.337|-1075.4|33878.937
cashOut|117|117|george|25066.948|-2304.35|22762.598
payment|117|117|mark|22543.498|-762.36|21781.138
transfer|117|117|john|19683.508|-521.14|19162.368
payment|117|117|jessy|33878.937|-87.5|33791.437
cashIn|117|117|george|22762.598|1233.83|23996.428
cashIn|117|117|jessy|33791.437|2536.97|36328.407
cashOut|117|117|george|23996.428|-431.71|23564.718
payment|117|117|mark|21781.138|-947.53|20833.608
cashIn|117|117|john|19162.368|2455.81|21618.178
payment|118|118|jessy|36328.407|-1649.6|34678.807
cashIn|118|118|monica|37511.903|3448.28|40960.183
cashIn|118|118|jessy|34678.807|4127.65|38806.457
payment|118|118|monica|40960.183|-764.95|40195.233
cashIn|118|118|george|23564.718|1124.35|24689.068
cashOut|118|118|monica|40195.233|-1235.5|38959.733
transfer|118|118|jessy|38806.457|-1578.08|37228.377
transfer|118|118|jessy|37228.377|-3022.54|34205.837
cashIn|118|118|mark|20833.608|3854.64|24688.248
payment|118|118|george|24689.068|-1534.37|23154.698
cashOut|118|118|mark|24688.248|-2027.3|22660.948
transfer|118|118|jessy|34205.837|-1142.7|33063.137
payment|118|118|george|23154.698|-1638.55|21516.148
cashIn|118|118|john|21618.178|2088.9|23707.078
cashOut|118|118|mark|22660.948|-1387.97|21272.978
payment|118|118|george|21516.148|-1124.38|20391.768
payment|118|118|jessy|33063.137|-2178.79|30884.347
cashIn|118|118|john|23707.078|3323.97|27031.048
transfer|118|118|john|27031.048|-1799.36|25231.688
cashOut|118|118|jessy|30884.347|-2809.82|28074.527
payment|119|119|john|25231.688|-1787.35|23444.338
cashIn|119|119|monica|38959.733|2874.82|41834.553
cashOut|119|119|john|23444.338|-2184.22|21260.118
payment|119|119|monica|41834.553|-4143.09|37691.463
cashIn|119|119|jessy|28074.527|3654.86|31729.387
cashIn|119|119|george|20391.768|2273.38|22665.148
cashIn|119|119|monica|37691.463|1307.97|38999.433
cashOut|119|119|jessy|31729.387|-1647.8|30081.587
transfer|119|119|jessy|30081.587|-109.7|29971.887
cashIn|119|119|george|22665.148|4441.02|27106.168
cashIn|119|119|john|21260.118|3936.47|25196.588
cashIn|119|119|mark|21272.978|4746.77|26019.748
cashIn|119|119|george|27106.168|440.53|27546.698
transfer|119|119|george|27546.698|-1195.15|26351.548
cashIn|119|119|monica|38999.433|4101.04|43100.473
payment|119|119|george|26351.548|-1597.76|24753.788
cashIn|119|119|george|24753.788|126.63|24880.418
transfer|119|119|jessy|29971.887|-1041.74|28930.147
transfer|119|119|monica|43100.473|-2597.77|40502.703
cashIn|119|119|jessy|28930.147|4561.55|33491.697
cashIn|120|120|george|24880.418|4658.01|29538.428
payment|120|120|george|29538.428|-1307.34|28231.088
cashIn|120|120|george|28231.088|4835.72|33066.808
cashIn|120|120|monica|40502.703|1557.7|42060.403
payment|120|120|mark|26019.748|-602.66|25417.088
payment|120|120|monica|42060.403|-2290.97|39769.433
transfer|120|120|jessy|33491.697|-613.02|32878.677
cashIn|120|120|jessy|32878.677|2883.63|35762.307
cashIn|120|120|monica|39769.433|2922.63|42692.063
cashIn|120|120|john|25196.588|599.59|25796.178
cashIn|120|120|george|33066.808|4827.17|37893.978
cashOut|120|120|mark|25417.088|-2256.56|23160.528
payment|120|120|john|25796.178|-1255.76|24540.418
payment|120|120|george|37893.978|-879.59|37014.388
payment|120|120|john|24540.418|-1015.71|23524.708
cashOut|120|120|monica|42692.063|-449.69|42242.373
cashIn|120|120|mark|23160.528|2849.45|26009.978
cashOut|120|120|john|23524.708|-1400.14|22124.568
cashOut|120|120|mark|26009.978|-2264.65|23745.328
payment|120|120|george|37014.388|-794.54|36219.848
transfer|121|121|jessy|35762.307|-624.52|35137.787
cashIn|121|121|monica|42242.373|3702.68|45945.053
payment|121|121|john|22124.568|-969.33|21155.238
cashIn|121|121|jessy|35137.787|1384.91|36522.697
cashOut|121|121|monica|45945.053|-883.48|45061.573
cashOut|121|121|mark|23745.328|-337.78|23407.548
cashIn|121|121|jessy|36522.697|2290.52|38813.217
transfer|121|121|mark|23407.548|-1518.82|21888.728
cashIn|121|121|john|21155.238|4748.36|25903.598
transfer|121|121|jessy|38813.217|-2803.72|36009.497
transfer|121|121|george|36219.848|-3102.25|33117.598
cashIn|121|121|monica|45061.573|3744.46|48806.033
transfer|121|121|george|33117.598|-1575.54|31542.058
cashIn|121|121|john|25903.598|1246.2|27149.798
cashIn|121|121|monica|48806.033|4065.48|52871.513
payment|121|121|john|27149.798|-685.02|26464.778
transfer|121|121|jessy|36009.497|-753.73|35255.767
transfer|121|121|john|26464.778|-909.76|25555.018
cashOut|121|121|mark|21888.728|-1583.65|20305.078
cashIn|121|121|george|31542.058|4411.85|35953.908
cashIn|122|122|monica|52871.513|3546.16|56417.673
cashOut|122|122|george|35953.908|-420.83|35533.078
cashIn|122|122|george|35533.078|2031.88|37564.958
cashIn|122|122|john|25555.018|4887.43|30442.448
cashIn|122|122|mark|20305.078|586.28|20891.358
cashIn|122|122|george|37564.958|2579.63|40144.588
cashIn|122|122|monica|56417.673|3975.51|60393.183
transfer|122|122|mark|20891.358|-508.47|20382.888
payment|122|122|jessy|35255.767|-2217.29|33038.477
cashOut|122|122|george|40144.588|-1540.06|38604.528
cashIn|122|122|jessy|33038.477|3502.04|36540.517
transfer|122|122|george|38604.528|-2867.47|35737.058
cashOut|122|122|george|35737.058|-1299.24|34437.818
transfer|122|122|jessy|36540.517|-2032.94|34507.577
cashIn|122|122|john|30442.448|2677.8|33120.248
transfer|122|122|monica|60393.183|-2424.84|57968.343
transfer|122|122|mark|20382.888|-765.42|19617.468
cashIn|122|122|monica|57968.343|2836.69|60805.033
cashOut|122|122|jessy|34507.577|-433.84|34073.737
cashIn|122|122|monica|60805.033|917.36|61722.393
cashOut|123|123|jessy|34073.737|-2164.87|31908.867
payment|123|123|john|33120.248|-809.11|32311.138
cashIn|123|123|john|32311.138|2773.92|35085.058
cashOut|123|123|george|34437.818|-1545.03|32892.788
payment|123|123|jessy|31908.867|-912.13|30996.737
payment|123|123|george|32892.788|-919.67|31973.118
transfer|123|123|jessy|30996.737|-1700.92|29295.817
payment|123|123|john|35085.058|-2015.36|33069.698
payment|123|123|john|33069.698|-3180.57|29889.128
transfer|123|123|monica|61722.393|-3551.29|58171.103
payment|123|123|mark|19617.468|-1417.86|18199.608
cashIn|123|123|jessy|29295.817|198.17|29493.987
cashIn|123|123|jessy|29493.987|123.34|29617.327
transfer|123|123|monica|58171.103|-3096.85|55074.253
cashIn|123|123|george|31973.118|426.48|32399.598
transfer|123|123|monica|55074.253|-3811.92|51262.333
cashIn|123|123|monica|51262.333|3652.45|54914.783
cashOut|123|123|john|29889.128|-535.6|29353.528
transfer|123|123|mark|18199.608|-1415.43|16784.178
payment|123|123|george|32399.598|-284.04|32115.558
transfer|124|124|mark|16784.178|-368.64|16415.538
cashIn|124|124|john|29353.528|1283.42|30636.948
cashOut|124|124|monica|54914.783|-3944.23|50970.553
cashIn|124|124|jessy|29617.327|4124.59|33741.917
cashOut|124|124|george|32115.558|-3003.05|29112.508
cashIn|124|124|mark|16415.538|4498.08|20913.618
payment|124|124|john|30636.948|-17.27|30619.678
cashOut|124|124|george|29112.508|-2800.72|26311.788
transfer|124|124|monica|50970.553|-2263.77|48706.783
cashOut|124|124|jessy|33741.917|-1775.84|31966.077
payment|124|124|mark|20913.618|-1571.67|19341.948
cashIn|124|124|jessy|31966.077|782.06|32748.137
cashOut|124|124|john|30619.678|-897.78|29721.898
cashOut|124|124|john|29721.898|-1537.86|28184.038
cashIn|124|124|john|28184.038|4939.73|33123.768
cashIn|124|124|mark|19341.948|4081.51|23423.458
cashOut|124|124|george|26311.788|-1280.56|25031.228
payment|124|124|john|33123.768|-366.69|32757.078
cashOut|124|124|mark|23423.458|-2031.0|21392.458
cashIn|124|124|george|25031.228|4085.57|29116.798
cashIn|125|125|george|29116.798|2854.65|31971.448
payment|125|125|jessy|32748.137|-180.26|32567.877
cashIn|125|125|jessy|32567.877|1038.93|33606.807
cashIn|125|125|mark|21392.458|3407.28|24799.738
cashIn|125|125|george|31971.448|1073.09|33044.538
payment|125|125|george|33044.538|-397.13|32647.408
cashIn|125|125|george|32647.408|393.67|33041.078
transfer|125|125|mark|24799.738|-1486.02|23313.718
cashIn|125|125|monica|48706.783|3951.08|52657.863
cashIn|125|125|mark|23313.718|2738.19|26051.908
transfer|125|125|george|33041.078|-2568.2|30472.878
cashOut|125|125|monica|52657.863|-1557.95|51099.913
cashIn|125|125|mark|26051.908|2078.79|28130.698
payment|125|125|monica|51099.913|-3421.49|47678.423
transfer|125|125|john|32757.078|-136.77|32620.308
cashOut|125|125|monica|47678.423|-3631.32|44047.103
transfer|125|125|john|32620.308|-28.37|32591.938
cashOut|125|125|george|30472.878|-1468.0|29004.878
cashIn|125|125|jessy|33606.807|4590.95|38197.757
cashOut|125|125|monica|44047.103|-2570.65|41476.453
cashIn|126|126|jessy|38197.757|1613.55|39811.307
transfer|126|126|monica|41476.453|-294.94|41181.513
cashIn|126|126|john|32591.938|644.58|33236.518
cashIn|126|126|jessy|39811.307|2146.4|41957.707
cashOut|126|126|john|33236.518|-1114.44|32122.078
transfer|126|126|mark|28130.698|-892.78|27237.918
payment|126|126|monica|41181.513|-1787.32|39394.193
transfer|126|126|george|29004.878|-1300.01|27704.868
cashIn|126|126|john|32122.078|2925.08|35047.158
cashOut|126|126|john|35047.158|-155.53|34891.628
cashOut|126|126|jessy|41957.707|-3002.03|38955.677
cashOut|126|126|mark|27237.918|-1548.94|25688.978
cashIn|126|126|mark|25688.978|3976.52|29665.498
payment|126|126|mark|29665.498|-2096.19|27569.308
cashIn|126|126|mark|27569.308|3392.71|30962.018
cashIn|126|126|john|34891.628|4873.67|39765.298
transfer|126|126|mark|30962.018|-2263.36|28698.658
payment|126|126|john|39765.298|-2487.31|37277.988
cashIn|126|126|monica|39394.193|1418.27|40812.463
cashIn|126|126|mark|28698.658|1317.88|30016.538
cashIn|127|127|jessy|38955.677|4122.36|43078.037
cashIn|127|127|jessy|43078.037|1001.15|44079.187
transfer|127|127|jessy|44079.187|-281.91|43797.277
cashIn|127|127|monica|40812.463|3374.82|44187.283
cashIn|127|127|george|27704.868|2135.45|29840.318
cashIn|127|127|mark|30016.538|3352.54|33369.078
cashOut|127|127|monica|44187.283|-1871.89|42315.393
transfer|127|127|jessy|43797.277|-3313.23|40484.047
transfer|127|127|jessy|40484.047|-2825.27|37658.777
cashOut|127|127|jessy|37658.777|-565.77|37093.007
cashIn|127|127|jessy|37093.007|3652.1|40745.107
transfer|127|127|george|29840.318|-1026.95|28813.368
transfer|127|127|george|28813.368|-2865.11|25948.258
payment|127|127|jessy|40745.107|-2443.45|38301.657
transfer|127|127|george|25948.258|-1998.9|23949.358
transfer|127|127|george|23949.358|-1716.97|22232.388
payment|127|127|monica|42315.393|-727.89|41587.503
cashOut|127|127|jessy|38301.657|-1793.01|36508.647
payment|127|127|george|22232.388|-53.95|22178.438
transfer|127|127|monica|41587.503|-1201.33|40386.173
cashIn|128|128|monica|40386.173|2794.28|43180.453
cashIn|128|128|george|22178.438|4041.63|26220.068
transfer|128|128|monica|43180.453|-462.16|42718.293
cashOut|128|128|jessy|36508.647|-3304.28|33204.367
payment|128|128|john|37277.988|-2598.91|34679.078
payment|128|128|george|26220.068|-2600.4|23619.668
cashIn|128|128|mark|33369.078|4321.4|37690.478
payment|128|128|mark|37690.478|-1892.75|35797.728
cashIn|128|128|george|23619.668|1839.44|25459.108
cashOut|128|128|george|25459.108|-2206.8|23252.308
cashIn|128|128|mark|35797.728|3394.51|39192.238
cashIn|128|128|monica|42718.293|3410.04|46128.333
transfer|128|128|mark|39192.238|-745.33|38446.908
cashIn|128|128|jessy|33204.367|3767.03|36971.397
transfer|128|128|john|34679.078|-2416.62|32262.458
cashIn|128|128|monica|46128.333|2830.63|48958.963
cashIn|128|128|jessy|36971.397|2720.83|39692.227
payment|128|128|monica|48958.963|-502.84|48456.123
cashIn|128|128|john|32262.458|1932.54|34194.998
cashIn|128|128|john|34194.998|4836.4|39031.398
cashIn|129|129|john|39031.398|445.87|39477.268
cashIn|129|129|george|23252.308|921.11|24173.418
cashIn|129|129|john|39477.268|2694.94|42172.208
cashIn|129|129|monica|48456.123|3749.83|52205.953
cashIn|129|129|mark|38446.908|918.99|39365.898
cashIn|129|129|john|42172.208|1787.21|43959.418
cashOut|129|129|john|43959.418|-2904.31|41055.108
cashIn|129|129|george|24173.418|3090.63|27264.048
cashIn|129|129|monica|52205.953|1097.18|53303.133
cashIn|129|129|monica|53303.133|3265.2|56568.333
payment|129|129|george|27264.048|-2622.2|24641.848
payment|129|129|monica|56568.333|-2997.89|53570.443
cashIn|129|129|george|24641.848|69.85|24711.698
cashIn|129|129|mark|39365.898|2779.66|42145.558
cashIn|129|129|mark|42145.558|4776.34|46921.898
cashIn|129|129|george|24711.698|3825.99|28537.688
transfer|129|129|monica|53570.443|-3507.77|50062.673
cashIn|129|129|monica|50062.673|1387.62|51450.293
transfer|129|129|mark|46921.898|-197.89|46724.008
cashIn|129|129|jessy|39692.227|4115.67|43807.897
payment|130|130|george|28537.688|-1633.27|26904.418
transfer|130|130|monica|51450.293|-653.25|50797.043
payment|130|130|john|41055.108|-233.3|40821.808
cashOut|130|130|george|26904.418|-2097.66|24806.758
payment|130|130|monica|50797.043|-1025.91|49771.133
cashOut|130|130|john|40821.808|-1099.32|39722.488
cashIn|130|130|mark|46724.008|4979.8|51703.808
transfer|130|130|jessy|43807.897|-2741.67|41066.227
cashIn|130|130|john|39722.488|1665.08|41387.568
cashIn|130|130|monica|49771.133|2885.94|52657.073
payment|130|130|jessy|41066.227|-1361.72|39704.507
cashIn|130|130|monica|52657.073|1074.13|53731.203
cashIn|130|130|john|41387.568|250.95|41638.518
transfer|130|130|george|24806.758|-1745.37|23061.388
cashIn|130|130|george|23061.388|1275.89|24337.278
cashIn|130|130|george|24337.278|4383.57|28720.848
cashIn|130|130|jessy|39704.507|2797.64|42502.147
payment|130|130|john|41638.518|-1907.05|39731.468
payment|130|130|mark|51703.808|-2881.67|48822.138
transfer|130|130|monica|53731.203|-4605.82|49125.383
cashIn|131|131|mark|48822.138|601.57|49423.708
cashIn|131|131|john|39731.468|2288.5|42019.968
cashIn|131|131|john|42019.968|2794.22|44814.188
cashOut|131|131|john|44814.188|-1819.18|42995.008
cashOut|131|131|george|28720.848|-332.12|28388.728
payment|131|131|george|28388.728|-2165.44|26223.288
cashIn|131|131|john|42995.008|365.51|43360.518
cashIn|131|131|mark|49423.708|1399.42|50823.128
cashIn|131|131|george|26223.288|4177.34|30400.628
cashIn|131|131|jessy|42502.147|3604.16|46106.307
cashIn|131|131|john|43360.518|4688.28|48048.798
cashIn|131|131|monica|49125.383|1070.98|50196.363
cashIn|131|131|george|30400.628|3444.7|33845.328
cashOut|131|131|jessy|46106.307|-4519.39|41586.917
payment|131|131|john|48048.798|-4314.94|43733.858
payment|131|131|john|43733.858|-1891.43|41842.428
cashIn|131|131|jessy|41586.917|3582.36|45169.277
transfer|131|131|john|41842.428|-1687.76|40154.668
payment|131|131|george|33845.328|-2383.35|31461.978
cashIn|131|131|monica|50196.363|3665.12|53861.483
payment|132|132|george|31461.978|-62.55|31399.428
cashOut|132|132|mark|50823.128|-1452.89|49370.238
cashIn|132|132|george|31399.428|3466.41|34865.838
cashIn|132|132|jessy|45169.277|3321.27|48490.547
cashOut|132|132|monica|53861.483|-2274.32|51587.163
cashIn|132|132|john|40154.668|3561.83|43716.498
payment|132|132|george|34865.838|-2405.29|32460.548
cashIn|132|132|monica|51587.163|1293.62|52880.783
cashIn|132|132|mark|49370.238|3808.58|53178.818
cashIn|132|132|john|43716.498|1930.51|45647.008
payment|132|132|jessy|48490.547|-4812.27|43678.277
cashIn|132|132|monica|52880.783|2044.46|54925.243
cashIn|132|132|jessy|43678.277|38.91|43717.187
payment|132|132|george|32460.548|-1455.92|31004.628
cashOut|132|132|mark|53178.818|-1459.23|51719.588
cashIn|132|132|monica|54925.243|2742.53|57667.773
payment|132|132|monica|57667.773|-2410.3|55257.473
cashOut|132|132|george|31004.628|-1468.17|29536.458
cashIn|132|132|mark|51719.588|4565.31|56284.898
cashIn|132|132|john|45647.008|1117.94|46764.948
cashOut|133|133|john|46764.948|-1938.66|44826.288
payment|133|133|monica|55257.473|-3742.34|51515.133
cashOut|133|133|john|44826.288|-1631.08|43195.208
cashOut|133|133|john|43195.208|-1515.47|41679.738
cashIn|133|133|john|41679.738|2841.6|44521.338
payment|133|133|jessy|43717.187|-4286.07|39431.117
cashIn|133|133|monica|51515.133|106.84|51621.973
cashIn|133|133|monica|51621.973|1799.3|53421.273
payment|133|133|john|44521.338|-980.01|43541.328
transfer|133|133|monica|53421.273|-1271.32|52149.953
cashIn|133|133|jessy|39431.117|4294.16|43725.277
cashIn|133|133|george|29536.458|707.87|30244.328
cashIn|133|133|john|43541.328|4095.19|47636.518
payment|133|133|monica|52149.953|-1502.33|50647.623
payment|133|133|george|30244.328|-763.36|29480.968
cashIn|133|133|john|47636.518|3263.85|50900.368
cashOut|133|133|jessy|43725.277|-332.25|43393.027
cashIn|133|133|john|50900.368|2638.36|53538.728
transfer|133|133|monica|50647.623|-2297.53|48350.093
cashOut|133|133|mark|56284.898|-147.8|56137.098
payment|134|134|jessy|43393.027|-4320.43|39072.597
transfer|134|134|george|29480.968|-436.61|29044.358
cashIn|134|134|george|29044.358|1320.13|30364.488
cashOut|134|134|jessy|39072.597|-1382.63|37689.967
transfer|134|134|jessy|37689.967|-747.24|36942.727
payment|134|134|mark|56137.098|-2951.73|53185.368
payment|134|134|monica|48350.093|-3551.46|44798.633
